"canonical_url","date_published","domain","from_user_id","from_user_screen_name","id","is_mention","site_type","title","to_user_id","to_user_screen_name","tweet_created_at","tweet_id","tweet_type","url_id"
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1200709897341603840","MarkSch74067866","2020-11-05T07:35:59.000Z","1324254114612727808","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","88245184","misslexi9162","2020-11-05T17:08:01.000Z","1324398074458943488","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1247823990615429120","Sandy53852713","2020-11-05T17:04:51.000Z","1324397278363267074","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2571811039","AKBranding1","2020-11-05T19:36:19.000Z","1324435395208097792","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","113488773","junipersage1","2020-11-05T18:07:37.000Z","1324413071364902912","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","58854638","BlueTickHound09","2020-11-05T15:38:44.000Z","1324375606163890180","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1247946606156091392","PamelaK73586581","2020-11-05T15:36:09.000Z","1324374953291141120","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2779306417","sunshining2020","2020-11-05T16:13:41.000Z","1324384401833209858","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","68543202","jane747","2020-11-05T15:48:24.000Z","1324378038637907973","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","775076868609314816","josephgrattan","2020-11-05T15:49:02.000Z","1324378198499643399","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","881018405481988096","Politisourced","2020-11-05T22:18:24.000Z","1324476185196244993","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","115708608","Crophugger","2020-11-05T20:48:57.000Z","1324453671908900872","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","588750553","JeffreyCOwnby","2020-11-05T12:32:21.000Z","1324328698686935045","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","799380569578700800","Terrilapointe48","2020-11-05T12:37:03.000Z","1324329884047581184","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1202404926783021056","lozano_marylou","2020-11-05T12:09:38.000Z","1324322981787611138","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","44536669","pubgirl202","2020-11-05T12:09:50.000Z","1324323033935417346","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1267303295871262722","SteveSm32890228","2020-11-05T12:53:10.000Z","1324333938769350659","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","4812976387","magasoldier18","2020-11-05T12:55:26.000Z","1324334507508588545","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","49776499","LivnWLupus","2020-11-05T12:48:46.000Z","1324332830080573441","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","177584156","jjauthor","2020-11-05T12:50:58.000Z","1324333385175633921","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1152827820596486144","utah1896","2020-11-05T11:16:53.000Z","1324309708904239104","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","778072483693928449","SlogicBeth","2020-11-05T11:07:24.000Z","1324307319526752257","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","823536668129054720","kitz4america","2020-11-05T10:45:15.000Z","1324301747834204161","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","246535012","RobinDanaPoint","2020-11-05T12:00:24.000Z","1324320658491232258","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","39789671","pips4all","2020-11-05T11:59:26.000Z","1324320414336798721","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","707968466","krystaraedimart","2020-11-05T12:01:11.000Z","1324320858333155328","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","705804187221807104","LoveMyPotus2","2020-11-05T11:35:54.000Z","1324314495624400896","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","827692551951904769","Noel_home1","2020-11-05T11:51:04.000Z","1324318312092758016","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2765123710","LoisLowrance","2020-11-05T14:30:39.000Z","1324358472276783104","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2232314554","clayman0414","2020-11-05T14:37:05.000Z","1324360090854563840","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1174724807939809280","MNPatriotRN","2020-11-05T14:35:55.000Z","1324359794992553993","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2391673058","Welcome1984","2020-11-05T14:17:13.000Z","1324355090602430466","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2621487040","ShisheluShirley","2020-11-05T13:43:50.000Z","1324346688270528512","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1027656895321071618","love_usa_maga","2020-11-05T13:15:26.000Z","1324339541831012352","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","550539181","kdmilano","2020-11-05T13:14:49.000Z","1324339384892723200","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1251934057237282824","tigercharm2","2020-11-05T13:14:52.000Z","1324339400935940096","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2288782318","cjbj731","2020-11-05T13:15:00.000Z","1324339432045072385","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","820104633292947458","mydragonass","2020-11-05T13:25:22.000Z","1324342040922972162","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1534281996","LIDee8","2020-11-05T13:25:46.000Z","1324342140600766467","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","702974556227567616","charliegkappler","2020-11-05T13:23:43.000Z","1324341627540934656","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","153776534","JacquelineWxxx","2020-11-05T13:23:58.000Z","1324341689692098560","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","204132287","prolifewill","2020-11-05T13:24:07.000Z","1324341726333513728","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","44700030","WearyGerry","2020-11-05T13:24:46.000Z","1324341891979202562","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","3033796116","ShallowSharon","2020-11-05T13:26:57.000Z","1324342440896077826","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","818293782","ellengray104","2020-11-05T13:26:35.000Z","1324342345974894594","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","947629705967964161","ic65569168","2020-11-05T13:26:40.000Z","1324342369844645895","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","822638843698544641","SUPERRANGO73","2020-11-05T13:26:42.000Z","1324342376698175490","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","797431349812625408","derbysea","2020-11-05T13:20:44.000Z","1324340874550120450","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","75179944","pjmsr1","2020-11-05T13:21:25.000Z","1324341047414132739","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","867707371124133888","TeacherMontana","2020-11-05T13:19:46.000Z","1324340631347617793","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","708110208","CarsPerforming","2020-11-05T13:19:55.000Z","1324340669943586820","retweet",95552674
