"t","user_count","title"
16.6902777777778,929,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9275,930,"Demands Arise for PA Attorney General to 'Step Aside'"
16.4572222222222,918,"Demands Arise for PA Attorney General to 'Step Aside'"
16.4605555555556,919,"Demands Arise for PA Attorney General to 'Step Aside'"
16.3961111111111,913,"Demands Arise for PA Attorney General to 'Step Aside'"
16.4391666666667,917,"Demands Arise for PA Attorney General to 'Step Aside'"
16.4311111111111,914,"Demands Arise for PA Attorney General to 'Step Aside'"
16.4341666666667,916,"Demands Arise for PA Attorney General to 'Step Aside'"
16.6097222222222,926,"Demands Arise for PA Attorney General to 'Step Aside'"
16.6194444444444,927,"Demands Arise for PA Attorney General to 'Step Aside'"
16.6275,928,"Demands Arise for PA Attorney General to 'Step Aside'"
16.5775,925,"Demands Arise for PA Attorney General to 'Step Aside'"
16.5183333333333,920,"Demands Arise for PA Attorney General to 'Step Aside'"
16.5672222222222,924,"Demands Arise for PA Attorney General to 'Step Aside'"
16.5675,925,"Demands Arise for PA Attorney General to 'Step Aside'"
16.5486111111111,922,"Demands Arise for PA Attorney General to 'Step Aside'"
16.5605555555556,923,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2575,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2308333333333,940,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2844444444444,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2886111111111,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2858333333333,941,"Demands Arise for PA Attorney General to 'Step Aside'"
3.89166666666667,570,"Demands Arise for PA Attorney General to 'Step Aside'"
17.435,946,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4375,946,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4013888888889,944,"Demands Arise for PA Attorney General to 'Step Aside'"
17.3802777777778,942,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4105555555556,945,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4152777777778,945,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0613888888889,934,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9997222222222,933,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9519444444444,931,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9566666666667,932,"Demands Arise for PA Attorney General to 'Step Aside'"
16.93,931,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1472222222222,937,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1475,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1963888888889,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0938888888889,935,"Demands Arise for PA Attorney General to 'Step Aside'"
3.42416666666667,354,"Demands Arise for PA Attorney General to 'Step Aside'"
3.42222222222222,353,"Demands Arise for PA Attorney General to 'Step Aside'"
3.4175,349,"Demands Arise for PA Attorney General to 'Step Aside'"
3.41888888888889,351,"Demands Arise for PA Attorney General to 'Step Aside'"
3.41555555555556,347,"Demands Arise for PA Attorney General to 'Step Aside'"
3.43305555555556,360,"Demands Arise for PA Attorney General to 'Step Aside'"
3.43194444444444,359,"Demands Arise for PA Attorney General to 'Step Aside'"
3.42472222222222,355,"Demands Arise for PA Attorney General to 'Step Aside'"
3.42666666666667,356,"Demands Arise for PA Attorney General to 'Step Aside'"
3.4275,357,"Demands Arise for PA Attorney General to 'Step Aside'"
3.42833333333333,357,"Demands Arise for PA Attorney General to 'Step Aside'"
3.4125,345,"Demands Arise for PA Attorney General to 'Step Aside'"
3.42694444444444,357,"Demands Arise for PA Attorney General to 'Step Aside'"
3.40333333333333,338,"Demands Arise for PA Attorney General to 'Step Aside'"
3.40222222222222,338,"Demands Arise for PA Attorney General to 'Step Aside'"
3.405,339,"Demands Arise for PA Attorney General to 'Step Aside'"
3.40138888888889,337,"Demands Arise for PA Attorney General to 'Step Aside'"
3.39888888888889,336,"Demands Arise for PA Attorney General to 'Step Aside'"
3.41194444444444,343,"Demands Arise for PA Attorney General to 'Step Aside'"
3.41222222222222,344,"Demands Arise for PA Attorney General to 'Step Aside'"
3.41055555555556,342,"Demands Arise for PA Attorney General to 'Step Aside'"
3.40722222222222,341,"Demands Arise for PA Attorney General to 'Step Aside'"
3.40694444444444,340,"Demands Arise for PA Attorney General to 'Step Aside'"
3.46055555555556,375,"Demands Arise for PA Attorney General to 'Step Aside'"
3.46083333333333,376,"Demands Arise for PA Attorney General to 'Step Aside'"
3.46111111111111,377,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45722222222222,371,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45611111111111,370,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45916666666667,373,"Demands Arise for PA Attorney General to 'Step Aside'"
3.4575,372,"Demands Arise for PA Attorney General to 'Step Aside'"
3.47222222222222,379,"Demands Arise for PA Attorney General to 'Step Aside'"
3.47388888888889,381,"Demands Arise for PA Attorney General to 'Step Aside'"
3.24916666666667,207,"Demands Arise for PA Attorney General to 'Step Aside'"
3.47416666666667,381,"Demands Arise for PA Attorney General to 'Step Aside'"
3.46777777777778,378,"Demands Arise for PA Attorney General to 'Step Aside'"
3.44027777777778,362,"Demands Arise for PA Attorney General to 'Step Aside'"
3.44361111111111,364,"Demands Arise for PA Attorney General to 'Step Aside'"
3.44416666666667,365,"Demands Arise for PA Attorney General to 'Step Aside'"
3.44222222222222,363,"Demands Arise for PA Attorney General to 'Step Aside'"
3.44444444444444,366,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45111111111111,370,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45055555555556,369,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45333333333333,370,"Demands Arise for PA Attorney General to 'Step Aside'"
3.45472222222222,370,"Demands Arise for PA Attorney General to 'Step Aside'"
3.33277777777778,294,"Demands Arise for PA Attorney General to 'Step Aside'"
3.44583333333333,367,"Demands Arise for PA Attorney General to 'Step Aside'"
3.34888888888889,304,"Demands Arise for PA Attorney General to 'Step Aside'"
3.34861111111111,303,"Demands Arise for PA Attorney General to 'Step Aside'"
3.34777777777778,302,"Demands Arise for PA Attorney General to 'Step Aside'"
3.35916666666667,312,"Demands Arise for PA Attorney General to 'Step Aside'"
3.35472222222222,307,"Demands Arise for PA Attorney General to 'Step Aside'"
3.35416666666667,306,"Demands Arise for PA Attorney General to 'Step Aside'"
3.3575,309,"Demands Arise for PA Attorney General to 'Step Aside'"
3.35666666666667,308,"Demands Arise for PA Attorney General to 'Step Aside'"
3.33111111111111,293,"Demands Arise for PA Attorney General to 'Step Aside'"
3.33416666666667,295,"Demands Arise for PA Attorney General to 'Step Aside'"
3.33444444444444,296,"Demands Arise for PA Attorney General to 'Step Aside'"
3.34194444444444,301,"Demands Arise for PA Attorney General to 'Step Aside'"
3.34166666666667,299,"Demands Arise for PA Attorney General to 'Step Aside'"
3.33888888888889,297,"Demands Arise for PA Attorney General to 'Step Aside'"
3.34027777777778,298,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38555555555556,325,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38666666666667,326,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38361111111111,324,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38138888888889,322,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38305555555556,323,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38166666666667,322,"Demands Arise for PA Attorney General to 'Step Aside'"
3.39277777777778,334,"Demands Arise for PA Attorney General to 'Step Aside'"
3.39611111111111,335,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38916666666667,329,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38805555555556,327,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38833333333333,328,"Demands Arise for PA Attorney General to 'Step Aside'"
3.38972222222222,330,"Demands Arise for PA Attorney General to 'Step Aside'"
3.39138888888889,333,"Demands Arise for PA Attorney General to 'Step Aside'"
3.39027777777778,331,"Demands Arise for PA Attorney General to 'Step Aside'"
3.36944444444444,317,"Demands Arise for PA Attorney General to 'Step Aside'"
3.36638888888889,315,"Demands Arise for PA Attorney General to 'Step Aside'"
3.36555555555556,313,"Demands Arise for PA Attorney General to 'Step Aside'"
3.36444444444444,313,"Demands Arise for PA Attorney General to 'Step Aside'"
3.23388888888889,189,"Demands Arise for PA Attorney General to 'Step Aside'"
3.26972222222222,228,"Demands Arise for PA Attorney General to 'Step Aside'"
3.37805555555556,320,"Demands Arise for PA Attorney General to 'Step Aside'"
3.37388888888889,317,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61361111111111,452,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61833333333333,457,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61888888888889,457,"Demands Arise for PA Attorney General to 'Step Aside'"
3.6175,456,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61694444444444,455,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61194444444444,451,"Demands Arise for PA Attorney General to 'Step Aside'"
3.60888888888889,448,"Demands Arise for PA Attorney General to 'Step Aside'"
3.60777777777778,447,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61111111111111,450,"Demands Arise for PA Attorney General to 'Step Aside'"
3.62972222222222,462,"Demands Arise for PA Attorney General to 'Step Aside'"
3.62944444444444,461,"Demands Arise for PA Attorney General to 'Step Aside'"
3.63083333333333,463,"Demands Arise for PA Attorney General to 'Step Aside'"
3.62305555555556,460,"Demands Arise for PA Attorney General to 'Step Aside'"
3.61972222222222,457,"Demands Arise for PA Attorney General to 'Step Aside'"
3.62055555555556,458,"Demands Arise for PA Attorney General to 'Step Aside'"
3.58833333333333,438,"Demands Arise for PA Attorney General to 'Step Aside'"
3.58666666666667,436,"Demands Arise for PA Attorney General to 'Step Aside'"
3.585,436,"Demands Arise for PA Attorney General to 'Step Aside'"
